customer_id,product_category,coupon_type,region,order_date,order_amount,discount_amount,final_amount,year,month,units_sold,customer_income,coupon_used,discount_percentage,savings_per_unit,sales_category,month_name
1993,Home & Kitchen,Percentage,South,2023-12-10,13693,2870,10823,2023,12,6,190180,1,20.96,478.33,Medium,December
3012,Beauty,Flat,North,2022-12-03,14084,2153,11931,2022,12,7,147811,1,15.29,307.57,Medium,December
4607,Home & Kitchen,Percentage,Central,2023-08-09,4738,4762,0,2023,8,5,170068,1,100.51,952.4,,August
3583,Beauty,Buy1Get1,East,2022-06-20,5042,2888,2154,2022,6,4,89664,1,57.28,722.0,Low,June
4075,Books,Flat,West,2024-06-10,15289,3357,11932,2024,6,5,140934,1,21.96,671.4,Medium,June
4906,Books,Flat,Central,2022-07-02,18761,1741,17020,2022,7,3,23181,0,9.28,580.33,High,July
1289,Toys,Flat,West,2022-01-16,18383,2046,16337,2022,1,7,50370,1,11.13,292.29,High,January
3480,Toys,Flat,East,2023-05-11,7770,1206,6564,2023,5,4,171685,1,15.52,301.5,Medium,May
3518,Toys,Free Shipping,Central,2023-08-03,8896,1170,7726,2023,8,3,175387,1,13.15,390.0,Medium,August
4252,Home & Kitchen,Buy1Get1,South,2024-06-05,17303,2894,14409,2024,6,8,109006,1,16.73,361.75,Medium,June
4319,Toys,Flat,North,2024-04-16,18571,4232,14339,2024,4,4,84325,1,22.79,1058.0,Medium,April
3675,Home & Kitchen,Flat,East,2023-07-08,5973,1449,4524,2023,7,9,76321,1,24.26,161.0,Low,July
1278,Home & Kitchen,Free Shipping,West,2022-04-20,15576,668,14908,2022,4,7,184779,1,4.29,95.43,Medium,April
3924,Clothing,Percentage,West,2023-07-07,3078,375,2703,2023,7,9,48604,1,12.18,41.67,Low,July
1580,Clothing,Percentage,East,2022-11-02,9025,2843,6182,2022,11,5,57717,0,31.5,568.6,Medium,November
1862,Home & Kitchen,Percentage,South,2022-01-06,12769,3405,9364,2022,1,3,54438,1,26.67,1135.0,Medium,January
1253,Books,Buy1Get1,South,2024-04-22,15786,3986,11800,2024,4,1,184595,1,25.25,3986.0,Medium,April
1180,Beauty,Percentage,West,2023-11-24,19004,3954,15050,2023,11,4,196439,0,20.81,988.5,High,November
4901,Groceries,Flat,East,2022-09-30,17908,3954,13954,2022,9,3,166266,1,22.08,1318.0,Medium,September
1680,Electronics,Free Shipping,East,2022-12-27,17592,1211,16381,2022,12,5,84289,1,6.88,242.2,High,December
1824,Clothing,Free Shipping,North,2022-07-04,10725,3503,7222,2022,7,1,71554,1,32.66,3503.0,Medium,July
4580,Home & Kitchen,Percentage,West,2024-04-14,11612,4184,7428,2024,4,2,105161,1,36.03,2092.0,Medium,April
4832,Electronics,Free Shipping,South,2023-10-18,16987,286,16701,2023,10,9,21391,1,1.68,31.78,High,October
1699,Clothing,Flat,Central,2022-04-10,11582,4930,6652,2022,4,8,85355,1,42.57,616.25,Medium,April
3613,Groceries,Percentage,South,2022-03-31,12239,1900,10339,2022,3,3,111196,1,15.52,633.33,Medium,March
2349,Beauty,Flat,South,2022-09-03,16298,1568,14730,2022,9,9,192933,1,9.62,174.22,Medium,September
2380,Home & Kitchen,Buy1Get1,Central,2022-08-27,6972,401,6571,2022,8,4,94320,0,5.75,100.25,Medium,August
4896,Groceries,Flat,West,2023-12-25,6790,1655,5135,2023,12,4,149933,1,24.37,413.75,Medium,December
2673,Books,Flat,North,2022-03-22,14847,4489,10358,2022,3,3,118093,1,30.24,1496.33,Medium,March
3727,Clothing,Flat,South,2022-04-25,15877,704,15173,2022,4,4,39946,1,4.43,176.0,High,April
3438,Home & Kitchen,Flat,South,2022-10-03,16704,4621,12083,2022,10,9,93476,1,27.66,513.44,Medium,October
2638,Electronics,Buy1Get1,West,2022-03-21,6660,2304,4356,2022,3,5,158016,1,34.59,460.8,Low,March
2957,Books,Percentage,West,2023-07-22,6481,3678,2803,2023,7,7,131609,1,56.75,525.43,Low,July
4156,Books,Flat,East,2022-06-28,19449,2392,17057,2022,6,6,47626,1,12.3,398.67,High,June
4388,Toys,Percentage,West,2022-11-05,3931,2657,1274,2022,11,10,100123,1,67.59,265.7,Low,November
1211,Beauty,Free Shipping,West,2023-07-15,14165,4869,9296,2023,7,4,86755,1,34.37,1217.25,Medium,July
2538,Books,Flat,South,2023-05-24,11968,1971,9997,2023,5,4,30334,1,16.47,492.75,Medium,May
1383,Clothing,Flat,North,2022-09-17,15304,1465,13839,2022,9,2,165127,1,9.57,732.5,Medium,September
2714,Beauty,Free Shipping,South,2024-02-25,18998,4847,14151,2024,2,5,195245,1,25.51,969.4,Medium,February
1341,Home & Kitchen,Percentage,West,2022-10-19,6835,40,6795,2022,10,9,163867,1,0.59,4.44,Medium,October
2838,Toys,Buy1Get1,East,2024-06-03,19389,4420,14969,2024,6,7,149986,1,22.8,631.43,Medium,June
2987,Groceries,Flat,North,2022-10-18,11698,3444,8254,2022,10,9,100788,1,29.44,382.67,Medium,October
1843,Beauty,Free Shipping,East,2023-06-26,5561,4719,842,2023,6,1,158963,1,84.86,4719.0,Low,June
4109,Electronics,Free Shipping,Central,2024-06-04,18049,1029,17020,2024,6,8,35352,1,5.7,128.62,High,June
2534,Clothing,Flat,East,2024-02-03,10627,4560,6067,2024,2,6,179869,1,42.91,760.0,Medium,February
1419,Electronics,Percentage,East,2022-03-04,16987,1101,15886,2022,3,4,193499,1,6.48,275.25,High,March
3798,Beauty,Percentage,West,2023-08-17,6770,2668,4102,2023,8,10,79217,1,39.41,266.8,Low,August
4240,Toys,Flat,West,2023-02-09,6546,4872,1674,2023,2,10,165200,1,74.43,487.2,Low,February
2988,Groceries,Free Shipping,West,2023-04-25,8608,4439,4169,2023,4,2,103360,1,51.57,2219.5,Low,April
2932,Groceries,Flat,West,2022-11-21,15874,2483,13391,2022,11,4,189763,1,15.64,620.75,Medium,November
4414,Electronics,Buy1Get1,West,2023-01-16,16176,3776,12400,2023,1,4,127366,1,23.34,944.0,Medium,January
2849,Home & Kitchen,Buy1Get1,East,2023-11-12,19397,2472,16925,2023,11,6,116516,1,12.74,412.0,High,November
1305,Home & Kitchen,Percentage,Central,2022-11-06,15038,4014,11024,2022,11,1,69468,1,26.69,4014.0,Medium,November
4613,Toys,Buy1Get1,West,2022-12-09,13286,3987,9299,2022,12,1,127391,1,30.01,3987.0,Medium,December
3749,Groceries,Free Shipping,Central,2023-11-01,1005,3761,0,2023,11,10,122556,1,374.23,376.1,,November
1868,Electronics,Buy1Get1,Central,2023-04-20,19933,3933,16000,2023,4,6,112821,0,19.73,655.5,High,April
3584,Electronics,Flat,South,2022-02-25,19400,3816,15584,2022,2,7,21132,1,19.67,545.14,High,February
2135,Electronics,Free Shipping,South,2024-04-26,7620,404,7216,2024,4,9,45239,1,5.3,44.89,Medium,April
2434,Beauty,Percentage,North,2023-03-01,9579,4124,5455,2023,3,2,135202,1,43.05,2062.0,Medium,March
1205,Toys,Percentage,South,2022-05-22,14006,2582,11424,2022,5,10,107233,1,18.43,258.2,Medium,May
4256,Home & Kitchen,Buy1Get1,West,2023-10-23,4457,2237,2220,2023,10,5,178445,1,50.19,447.4,Low,October
4453,Home & Kitchen,Percentage,Central,2023-01-11,18896,166,18730,2023,1,7,191628,1,0.88,23.71,High,January
1495,Beauty,Flat,North,2022-08-14,2195,3609,0,2022,8,7,123782,1,164.42,515.57,,August
4450,Clothing,Free Shipping,South,2023-04-19,14363,1946,12417,2023,4,4,158861,1,13.55,486.5,Medium,April
4118,Beauty,Flat,East,2022-01-25,5195,3774,1421,2022,1,8,71301,1,72.65,471.75,Low,January
2909,Toys,Flat,North,2023-11-21,18326,99,18227,2023,11,9,104675,1,0.54,11.0,High,November
4811,Electronics,Flat,West,2022-12-31,1355,4919,0,2022,12,1,108349,1,363.03,4919.0,,December
4622,Beauty,Flat,Central,2022-04-05,19788,3557,16231,2022,4,7,92913,1,17.98,508.14,High,April
4599,Electronics,Free Shipping,West,2023-05-23,8785,1779,7006,2023,5,4,169001,1,20.25,444.75,Medium,May
3551,Toys,Free Shipping,West,2023-07-19,15219,997,14222,2023,7,10,43715,1,6.55,99.7,Medium,July
2045,Books,Flat,East,2024-03-26,15087,4922,10165,2024,3,10,57470,1,32.62,492.2,Medium,March
1212,Toys,Flat,East,2023-08-05,7402,2824,4578,2023,8,1,81689,1,38.15,2824.0,Low,August
1309,Groceries,Percentage,Central,2022-06-25,12034,1605,10429,2022,6,2,93517,1,13.34,802.5,Medium,June
3708,Electronics,Percentage,South,2023-10-06,5017,4410,607,2023,10,4,82904,1,87.9,1102.5,Low,October
2991,Home & Kitchen,Free Shipping,West,2023-02-12,18624,1173,17451,2023,2,7,144273,1,6.3,167.57,High,February
3800,Beauty,Percentage,South,2023-05-05,18662,632,18030,2023,5,6,114433,1,3.39,105.33,High,May
1271,Books,Free Shipping,Central,2024-04-30,3064,2950,114,2024,4,4,184142,1,96.28,737.5,Low,April
4642,Toys,Free Shipping,West,2023-04-04,6029,1830,4199,2023,4,1,26982,1,30.35,1830.0,Low,April
2822,Electronics,Buy1Get1,South,2023-02-17,6449,3598,2851,2023,2,9,162456,1,55.79,399.78,Low,February
3985,Books,Free Shipping,West,2024-06-19,5415,4184,1231,2024,6,7,158351,1,77.27,597.71,Low,June
4273,Clothing,Percentage,East,2022-12-04,16241,4671,11570,2022,12,5,54555,1,28.76,934.2,Medium,December
3079,Groceries,Buy1Get1,East,2024-05-21,5312,2976,2336,2024,5,1,135047,1,56.02,2976.0,Low,May
1442,Clothing,Percentage,North,2022-11-27,13541,4615,8926,2022,11,4,57066,1,34.08,1153.75,Medium,November
3209,Toys,Free Shipping,Central,2022-08-01,10038,3226,6812,2022,8,7,149014,1,32.14,460.86,Medium,August
3814,Clothing,Free Shipping,South,2023-12-24,6539,849,5690,2023,12,7,79301,1,12.98,121.29,Medium,December
1253,Clothing,Flat,West,2022-12-11,2585,4617,0,2022,12,2,171972,1,178.61,2308.5,,December
1520,Groceries,Free Shipping,North,2023-07-30,13649,993,12656,2023,7,6,105260,1,7.28,165.5,Medium,July
1976,Groceries,Buy1Get1,Central,2023-07-01,11229,3436,7793,2023,7,8,194775,1,30.6,429.5,Medium,July
4722,Groceries,Free Shipping,Central,2023-06-08,14982,749,14233,2023,6,3,38435,1,5.0,249.67,Medium,June
4551,Books,Flat,Central,2022-12-12,5498,920,4578,2022,12,9,25519,1,16.73,102.22,Low,December
1009,Groceries,Free Shipping,South,2024-04-02,12824,679,12145,2024,4,3,71431,1,5.29,226.33,Medium,April
3773,Clothing,Free Shipping,East,2022-09-05,19889,780,19109,2022,9,1,93607,1,3.92,780.0,High,September
3552,Home & Kitchen,Free Shipping,North,2023-09-16,19904,351,19553,2023,9,5,142673,1,1.76,70.2,High,September
3832,Home & Kitchen,Flat,South,2022-11-21,12268,978,11290,2022,11,7,126979,0,7.97,139.71,Medium,November
4907,Groceries,Percentage,West,2023-04-12,3726,3511,215,2023,4,9,75915,1,94.23,390.11,Low,April
2583,Books,Free Shipping,South,2022-04-01,12550,1778,10772,2022,4,4,49162,1,14.17,444.5,Medium,April
3483,Beauty,Buy1Get1,West,2022-10-21,13903,4428,9475,2022,10,9,99843,1,31.85,492.0,Medium,October
2134,Electronics,Flat,West,2023-06-25,1487,1875,0,2023,6,3,119402,1,126.09,625.0,,June
1152,Toys,Buy1Get1,Central,2023-06-08,15002,3229,11773,2023,6,9,152873,1,21.52,358.78,Medium,June
2658,Books,Free Shipping,South,2023-10-21,5144,374,4770,2023,10,9,110319,1,7.27,41.56,Low,October
3964,Beauty,Flat,East,2023-10-11,560,2292,0,2023,10,10,99351,1,409.29,229.2,,October
3916,Toys,Free Shipping,West,2024-04-29,18558,4729,13829,2024,4,1,79936,1,25.48,4729.0,Medium,April
4173,Beauty,Buy1Get1,Central,2023-10-31,3664,4214,0,2023,10,3,178597,1,115.01,1404.67,,October
3800,Beauty,Flat,East,2022-09-16,18810,4910,13900,2022,9,5,45443,1,26.1,982.0,Medium,September
2856,Home & Kitchen,Percentage,South,2022-03-28,5244,2458,2786,2022,3,7,64463,1,46.87,351.14,Low,March
2214,Electronics,Percentage,East,2022-06-07,2050,3182,0,2022,6,2,56390,1,155.22,1591.0,,June
2752,Beauty,Percentage,South,2023-05-09,6132,3900,2232,2023,5,6,169350,1,63.6,650.0,Low,May
3610,Groceries,Free Shipping,West,2022-07-05,11116,223,10893,2022,7,7,47054,1,2.01,31.86,Medium,July
4875,Toys,Flat,North,2022-12-10,3975,3985,0,2022,12,10,94379,1,100.25,398.5,,December
2104,Books,Buy1Get1,North,2024-03-31,12779,1793,10986,2024,3,5,181697,1,14.03,358.6,Medium,March
3536,Home & Kitchen,Buy1Get1,West,2024-05-18,1017,628,389,2024,5,5,148777,1,61.75,125.6,Low,May
1894,Toys,Free Shipping,East,2024-01-11,2346,2700,0,2024,1,2,181690,1,115.09,1350.0,,January
2111,Groceries,Free Shipping,South,2023-05-31,8033,1160,6873,2023,5,4,76571,1,14.44,290.0,Medium,May
4265,Groceries,Buy1Get1,North,2023-07-23,6214,4181,2033,2023,7,3,86921,1,67.28,1393.67,Low,July
1103,Beauty,Flat,South,2023-05-24,5158,2198,2960,2023,5,1,68883,1,42.61,2198.0,Low,May
4854,Groceries,Free Shipping,West,2023-06-24,17025,4894,12131,2023,6,3,50184,1,28.75,1631.33,Medium,June
4167,Electronics,Flat,East,2022-01-16,10684,4943,5741,2022,1,2,20495,1,46.27,2471.5,Medium,January
4494,Groceries,Buy1Get1,South,2023-06-09,10891,758,10133,2023,6,7,185485,1,6.96,108.29,Medium,June
2914,Beauty,Flat,East,2022-07-19,14831,2720,12111,2022,7,5,45365,0,18.34,544.0,Medium,July
4269,Toys,Percentage,North,2022-07-03,19796,3743,16053,2022,7,8,102823,1,18.91,467.88,High,July
4072,Groceries,Buy1Get1,South,2022-11-05,2096,677,1419,2022,11,1,150224,1,32.3,677.0,Low,November
2006,Home & Kitchen,Percentage,Central,2024-03-26,1289,2746,0,2024,3,8,161837,1,213.03,343.25,,March
1406,Books,Buy1Get1,North,2023-05-23,508,1129,0,2023,5,10,170838,1,222.24,112.9,,May
2401,Home & Kitchen,Percentage,East,2022-10-08,13971,3232,10739,2022,10,2,192988,1,23.13,1616.0,Medium,October
1166,Home & Kitchen,Flat,West,2024-04-13,17602,2184,15418,2024,4,6,72291,1,12.41,364.0,High,April
1508,Toys,Buy1Get1,Central,2022-06-07,4693,166,4527,2022,6,7,51792,1,3.54,23.71,Low,June
2661,Clothing,Buy1Get1,South,2022-12-26,12956,4075,8881,2022,12,10,48186,1,31.45,407.5,Medium,December
3360,Books,Percentage,North,2022-09-16,12584,4651,7933,2022,9,7,158660,1,36.96,664.43,Medium,September
4664,Home & Kitchen,Flat,South,2022-06-06,19845,3249,16596,2022,6,6,43131,1,16.37,541.5,High,June
4489,Home & Kitchen,Buy1Get1,South,2023-03-01,7284,4534,2750,2023,3,2,157098,1,62.25,2267.0,Low,March
1762,Clothing,Free Shipping,Central,2023-08-29,15395,2638,12757,2023,8,3,77091,1,17.14,879.33,Medium,August
1680,Toys,Percentage,Central,2024-02-18,1557,3620,0,2024,2,9,35552,1,232.5,402.22,,February
3524,Books,Buy1Get1,Central,2022-01-21,282,3395,0,2022,1,6,182304,1,1203.9,565.83,,January
3120,Home & Kitchen,Flat,Central,2023-10-01,8642,3658,4984,2023,10,1,34259,1,42.33,3658.0,Low,October
2164,Beauty,Flat,West,2022-12-13,9485,2337,7148,2022,12,2,21304,1,24.64,1168.5,Medium,December
1581,Toys,Flat,East,2024-05-12,5611,941,4670,2024,5,1,197103,1,16.77,941.0,Low,May
1261,Books,Flat,Central,2022-12-16,18971,4807,14164,2022,12,1,65636,1,25.34,4807.0,Medium,December
2363,Home & Kitchen,Percentage,North,2023-01-20,17992,4927,13065,2023,1,10,50347,1,27.38,492.7,Medium,January
2331,Home & Kitchen,Buy1Get1,South,2023-03-14,15235,3559,11676,2023,3,6,141929,1,23.36,593.17,Medium,March
3292,Clothing,Percentage,Central,2023-04-01,15700,3910,11790,2023,4,2,89732,1,24.9,1955.0,Medium,April
2538,Books,Percentage,North,2023-09-16,9490,4357,5133,2023,9,5,197156,1,45.91,871.4,Medium,September
4408,Beauty,Flat,West,2024-01-16,3928,4049,0,2024,1,10,71766,1,103.08,404.9,,January
4646,Toys,Free Shipping,North,2023-06-30,5494,2998,2496,2023,6,8,109387,1,54.57,374.75,Low,June
1560,Groceries,Flat,North,2022-03-21,12284,1107,11177,2022,3,9,89639,1,9.01,123.0,Medium,March
2099,Electronics,Free Shipping,West,2023-03-28,522,3186,0,2023,3,8,166423,1,610.34,398.25,,March
2903,Beauty,Percentage,West,2023-08-18,16036,2116,13920,2023,8,5,148333,1,13.2,423.2,Medium,August
1174,Groceries,Flat,South,2023-06-25,2257,2212,45,2023,6,1,70609,0,98.01,2212.0,Low,June
3156,Beauty,Flat,Central,2023-05-04,3260,936,2324,2023,5,4,148876,0,28.71,234.0,Low,May
3230,Books,Percentage,North,2023-10-05,16410,4513,11897,2023,10,5,150986,1,27.5,902.6,Medium,October
1191,Groceries,Flat,East,2023-06-07,5835,4886,949,2023,6,5,35496,1,83.74,977.2,Low,June
1064,Books,Buy1Get1,East,2023-01-27,3584,4786,0,2023,1,10,117880,1,133.54,478.6,,January
4920,Groceries,Free Shipping,South,2023-07-28,9653,447,9206,2023,7,10,59481,1,4.63,44.7,Medium,July
4010,Beauty,Free Shipping,East,2022-12-25,10433,3108,7325,2022,12,4,102535,1,29.79,777.0,Medium,December
2497,Clothing,Free Shipping,South,2022-02-02,3656,4196,0,2022,2,4,165794,1,114.77,1049.0,,February
4854,Beauty,Flat,Central,2022-05-16,3864,2251,1613,2022,5,6,63414,1,58.26,375.17,Low,May
4171,Books,Buy1Get1,South,2023-08-23,3296,728,2568,2023,8,8,179944,1,22.09,91.0,Low,August
2567,Beauty,Flat,West,2023-02-14,14071,3683,10388,2023,2,9,95690,1,26.17,409.22,Medium,February
3911,Groceries,Free Shipping,West,2023-06-13,7765,2001,5764,2023,6,9,52135,1,25.77,222.33,Medium,June
2151,Electronics,Flat,West,2022-04-01,4859,1408,3451,2022,4,6,123040,1,28.98,234.67,Low,April
4523,Groceries,Free Shipping,West,2023-02-17,16732,222,16510,2023,2,2,81138,1,1.33,111.0,High,February
2937,Home & Kitchen,Percentage,West,2022-10-26,5930,3322,2608,2022,10,5,195465,1,56.02,664.4,Low,October
1368,Beauty,Free Shipping,West,2023-05-02,16281,4714,11567,2023,5,9,188315,1,28.95,523.78,Medium,May
1850,Toys,Percentage,West,2024-02-04,10667,4121,6546,2024,2,6,37059,1,38.63,686.83,Medium,February
1042,Beauty,Percentage,West,2022-03-14,17198,2424,14774,2022,3,3,136262,1,14.09,808.0,Medium,March
2907,Clothing,Percentage,West,2023-12-19,8631,3540,5091,2023,12,5,122014,1,41.01,708.0,Medium,December
4490,Books,Free Shipping,Central,2022-09-18,17496,3237,14259,2022,9,9,192216,1,18.5,359.67,Medium,September
3535,Toys,Buy1Get1,West,2023-11-21,3213,2122,1091,2023,11,7,103570,1,66.04,303.14,Low,November
1077,Groceries,Free Shipping,South,2022-11-08,5609,166,5443,2022,11,2,50323,1,2.96,83.0,Medium,November
3873,Clothing,Flat,Central,2024-04-04,12145,4701,7444,2024,4,8,60129,1,38.71,587.62,Medium,April
2824,Beauty,Flat,East,2024-01-02,16742,999,15743,2024,1,8,78102,1,5.97,124.88,High,January
2293,Groceries,Buy1Get1,North,2023-11-16,16184,755,15429,2023,11,10,103114,1,4.67,75.5,High,November
1673,Groceries,Buy1Get1,Central,2022-06-14,747,714,33,2022,6,7,155440,1,95.58,102.0,Low,June
1700,Home & Kitchen,Buy1Get1,West,2024-04-19,3100,873,2227,2024,4,5,52892,1,28.16,174.6,Low,April
1758,Home & Kitchen,Percentage,Central,2022-12-01,7874,267,7607,2022,12,9,82961,1,3.39,29.67,Medium,December
2923,Electronics,Buy1Get1,North,2023-05-17,18849,2199,16650,2023,5,3,156079,1,11.67,733.0,High,May
3775,Home & Kitchen,Buy1Get1,North,2024-01-02,9146,4557,4589,2024,1,3,164235,1,49.83,1519.0,Low,January
4386,Books,Buy1Get1,West,2024-03-14,17318,2323,14995,2024,3,2,29596,1,13.41,1161.5,Medium,March
3972,Toys,Free Shipping,West,2022-06-10,11220,1429,9791,2022,6,7,163372,1,12.74,204.14,Medium,June
4922,Groceries,Flat,South,2023-01-25,4517,2572,1945,2023,1,9,60897,1,56.94,285.78,Low,January
1901,Home & Kitchen,Flat,North,2024-01-30,2124,3791,0,2024,1,2,108486,1,178.48,1895.5,,January
3936,Electronics,Buy1Get1,West,2024-06-01,723,2483,0,2024,6,1,25704,1,343.43,2483.0,,June
1992,Beauty,Flat,North,2022-03-12,11138,3757,7381,2022,3,1,197635,1,33.73,3757.0,Medium,March
2191,Toys,Free Shipping,South,2022-04-02,14859,1005,13854,2022,4,4,83510,1,6.76,251.25,Medium,April
3386,Home & Kitchen,Flat,East,2024-06-21,9009,4074,4935,2024,6,10,192210,1,45.22,407.4,Low,June
3240,Groceries,Percentage,North,2022-12-27,15735,3154,12581,2022,12,7,59484,1,20.04,450.57,Medium,December
2476,Beauty,Free Shipping,South,2022-11-17,16498,4020,12478,2022,11,7,57837,1,24.37,574.29,Medium,November
3330,Books,Flat,South,2022-09-02,17444,1952,15492,2022,9,1,37607,1,11.19,1952.0,High,September
4407,Groceries,Flat,South,2022-01-24,16383,1440,14943,2022,1,9,22061,1,8.79,160.0,Medium,January
1389,Beauty,Free Shipping,Central,2023-07-11,13778,4916,8862,2023,7,5,38008,1,35.68,983.2,Medium,July
1999,Books,Flat,West,2023-12-02,13624,142,13482,2023,12,9,175713,1,1.04,15.78,Medium,December
1524,Books,Flat,North,2023-02-07,17891,2337,15554,2023,2,1,144624,1,13.06,2337.0,High,February
4311,Toys,Buy1Get1,Central,2023-01-08,14301,705,13596,2023,1,7,108966,1,4.93,100.71,Medium,January
2855,Groceries,Percentage,North,2022-10-13,19405,1681,17724,2022,10,10,33095,1,8.66,168.1,High,October
2506,Home & Kitchen,Free Shipping,Central,2024-04-12,15703,1940,13763,2024,4,9,116898,1,12.35,215.56,Medium,April
1658,Home & Kitchen,Buy1Get1,West,2023-03-17,11706,2895,8811,2023,3,10,110352,1,24.73,289.5,Medium,March
3763,Electronics,Flat,South,2024-05-02,8426,3652,4774,2024,5,4,134258,1,43.34,913.0,Low,May
4663,Beauty,Free Shipping,North,2023-08-18,16369,4451,11918,2023,8,4,175183,1,27.19,1112.75,Medium,August
1890,Electronics,Free Shipping,South,2024-01-04,18684,4976,13708,2024,1,1,167233,1,26.63,4976.0,Medium,January
4626,Clothing,Percentage,West,2024-05-31,15038,3920,11118,2024,5,6,30843,1,26.07,653.33,Medium,May
2481,Home & Kitchen,Percentage,North,2022-12-18,17020,2183,14837,2022,12,7,73984,1,12.83,311.86,Medium,December
4160,Beauty,Free Shipping,East,2024-05-04,12937,2858,10079,2024,5,4,96268,1,22.09,714.5,Medium,May
4731,Toys,Percentage,East,2022-08-07,2772,3480,0,2022,8,2,163845,1,125.54,1740.0,,August
4166,Electronics,Percentage,East,2023-04-30,12371,1939,10432,2023,4,9,23281,1,15.67,215.44,Medium,April
1451,Toys,Flat,West,2023-03-19,14120,2117,12003,2023,3,7,172495,1,14.99,302.43,Medium,March
3475,Toys,Percentage,East,2022-08-06,16892,1191,15701,2022,8,3,56105,1,7.05,397.0,High,August
4222,Toys,Percentage,North,2023-12-03,12752,574,12178,2023,12,5,84082,0,4.5,114.8,Medium,December
2537,Electronics,Buy1Get1,East,2022-03-08,17075,3227,13848,2022,3,5,150533,1,18.9,645.4,Medium,March
4447,Clothing,Flat,North,2022-01-31,5508,3309,2199,2022,1,9,116506,1,60.08,367.67,Low,January
4093,Books,Flat,West,2022-11-18,17105,4028,13077,2022,11,10,140221,1,23.55,402.8,Medium,November
1882,Books,Free Shipping,South,2022-09-07,2114,4621,0,2022,9,3,53069,1,218.59,1540.33,,September
1312,Electronics,Percentage,Central,2023-07-20,14062,1836,12226,2023,7,5,105684,1,13.06,367.2,Medium,July
1839,Books,Buy1Get1,East,2022-01-10,3125,1897,1228,2022,1,10,94838,1,60.7,189.7,Low,January
3566,Groceries,Buy1Get1,Central,2023-11-09,3490,208,3282,2023,11,8,162291,1,5.96,26.0,Low,November
4277,Books,Flat,South,2024-04-30,10533,1460,9073,2024,4,10,159768,0,13.86,146.0,Medium,April
1374,Home & Kitchen,Percentage,West,2022-10-12,19813,1240,18573,2022,10,3,147123,1,6.26,413.33,High,October
